python3	/Users/timm/gits/moot/optimize/rl/A2C_CartPole.csv	1.49	1.48	27017216	0
pypy3	/Users/timm/gits/moot/optimize/rl/A2C_CartPole.csv	0.38	0.37	60407808	0
lua	/Users/timm/gits/moot/optimize/rl/A2C_CartPole.csv	0.03	0.02	2867200	0
luajit	/Users/timm/gits/moot/optimize/rl/A2C_CartPole.csv	0.01	0.01	3080192	0
python3	/Users/timm/gits/moot/optimize/sales_data/socks.csv	1.50	1.5	26820608	0
pypy3	/Users/timm/gits/moot/optimize/sales_data/socks.csv	0.37	0.36	59310080	0
lua	/Users/timm/gits/moot/optimize/sales_data/socks.csv	0.06	0.06	2981888	0
luajit	/Users/timm/gits/moot/optimize/sales_data/socks.csv	0.01	0.01	3407872	0
python3	/Users/timm/gits/moot/optimize/misc/auto93.csv	1.48	1.47	27099136	0
pypy3	/Users/timm/gits/moot/optimize/misc/auto93.csv	0.39	0.37	58114048	0
lua	/Users/timm/gits/moot/optimize/misc/auto93.csv	0.02	0.01	2801664	0
luajit	/Users/timm/gits/moot/optimize/misc/auto93.csv	0.01	0.01	3145728	0
python3	/Users/timm/gits/moot/optimize/misc/multiLabel.csv	1.59	1.59	26787840	0
pypy3	/Users/timm/gits/moot/optimize/misc/multiLabel.csv	0.49	0.48	66011136	0
lua	/Users/timm/gits/moot/optimize/misc/multiLabel.csv	0.14	0.14	4128768	0
luajit	/Users/timm/gits/moot/optimize/misc/multiLabel.csv	0.04	0.04	3473408	0
python3	/Users/timm/gits/moot/optimize/process/pom3d.csv	1.48	1.48	27115520	0
pypy3	/Users/timm/gits/moot/optimize/process/pom3d.csv	0.37	0.36	60702720	0
lua	/Users/timm/gits/moot/optimize/process/pom3d.csv	0.05	0.04	3227648	0
luajit	/Users/timm/gits/moot/optimize/process/pom3d.csv	0.03	0.02	3751936	0
python3	/Users/timm/gits/moot/optimize/behavior_data/student_dropout.csv	1.55	1.54	27082752	0
pypy3	/Users/timm/gits/moot/optimize/behavior_data/student_dropout.csv	0.41	0.4	61620224	0
lua	/Users/timm/gits/moot/optimize/behavior_data/student_dropout.csv	0.13	0.13	4669440	0
luajit	/Users/timm/gits/moot/optimize/behavior_data/student_dropout.csv	0.03	0.03	5095424	0
python3	/Users/timm/gits/moot/optimize/config/SS-E.csv	1.47	1.46	27131904	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-E.csv	0.38	0.37	61194240	0
lua	/Users/timm/gits/moot/optimize/config/SS-E.csv	0.02	0.02	3014656	0
luajit	/Users/timm/gits/moot/optimize/config/SS-E.csv	0.01	0.01	3506176	0
python3	/Users/timm/gits/moot/optimize/config/SS-M.csv	1.51	1.5	26918912	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-M.csv	0.38	0.36	60047360	0
lua	/Users/timm/gits/moot/optimize/config/SS-M.csv	0.04	0.04	4227072	0
luajit	/Users/timm/gits/moot/optimize/config/SS-M.csv	0.02	0.02	4603904	0
python3	/Users/timm/gits/moot/optimize/systems/HSQLDB.csv	1.48	1.46	26869760	0
pypy3	/Users/timm/gits/moot/optimize/systems/HSQLDB.csv	0.28	0.27	59424768	0
lua	/Users/timm/gits/moot/optimize/systems/HSQLDB.csv	0.04	0.04	4358144	0
luajit	/Users/timm/gits/moot/optimize/systems/HSQLDB.csv	0.19	0.04	4489216	0
python3	/Users/timm/gits/moot/optimize/sales_data/dress-up.csv	1.91	1.68	26574848	0
pypy3	/Users/timm/gits/moot/optimize/sales_data/dress-up.csv	0.42	0.42	60915712	0
lua	/Users/timm/gits/moot/optimize/sales_data/dress-up.csv	0.01	0	3211264	1
luajit	/Users/timm/gits/moot/optimize/sales_data/dress-up.csv	0.00	0	2867200	1
python3	/Users/timm/gits/moot/optimize/config/SS-O.csv	1.49	1.48	27197440	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-O.csv	0.41	0.4	58589184	0
lua	/Users/timm/gits/moot/optimize/config/SS-O.csv	0.04	0.04	3883008	0
luajit	/Users/timm/gits/moot/optimize/config/SS-O.csv	0.02	0.02	3833856	0
